"Brand_Reg","Model_No","SoldIn","Country","screensize","Screen_Area","Screen_Tech","Pasv_stnd_power","Avg_mode_power","Labelled energy consumption (kWh/year)","SubmitStatus","Product Class","Availability Status","Star2","Star Rating Index","Power supply","Brand_Reg_Upper","screensize_by_inches","Screensize category"
"HISENSE","75U6NNZ","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.31",133.76,547,"Approved","Single product class","Available",5.5,5.509240824730889,"Internal","HISENSE",74.54330708661418,"70+ inch"
"HISENSE","85U6NAU","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.25",189.93,780,"Approved","Single product class","Available",5,5.005242174991583,"Internal","HISENSE",84.56023622047243,"70+ inch"
"HISENSE","85U6NNZ","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.25",189.93,780,"Approved","Single product class","Available",5,5.005242174991583,"Internal","HISENSE",84.56023622047243,"70+ inch"
"HISENSE","55U6N series","Australia,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.28",79.98,339,"Approved","Single product class","Available",5,5.034877339973175,"Internal","HISENSE",54.63897637795275,"50 inch"
"HISENSE","65U6N series","Australia,New Zealand","China",163.896,11478.122496000002,"LCD (LED)","0.29",99.95,416,"Approved","Single product class","Available",5.5,5.50774202403524,"Internal","HISENSE",64.5259842519685,"60 inch"
"HISENSE","75U6N series","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.31",133.76,547,"Approved","Single product class","Available",5.5,5.509240824730889,"Internal","HISENSE",74.54330708661418,"70+ inch"
"HISENSE","85U6N series","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.25",189.93,780,"Approved","Single product class","Available",5,5.005242174991583,"Internal","HISENSE",84.56023622047243,"70+ inch"
"HISENSE","43Q6NAU","Australia,New Zealand","China",107.95,4977.889999999999,"LCD (LED)","0.24",55.02,229,"Approved","Single product class","Available",4.5,4.7635216887896465,"Internal","HISENSE",42.5,"40 inch"
"HISENSE","43Q6NNZ","Australia,New Zealand","China",107.95,4977.889999999999,"LCD (LED)","0.24",55.02,229,"Approved","Single product class","Available",4.5,4.7635216887896465,"Internal","HISENSE",42.5,"40 inch"
"HISENSE","50Q6NAU","Australia,New Zealand","China",125.731,6754.867344,"LCD (LED)","0.34",55.49,227,"Approved","Single product class","Available",6,6.023006759011338,"Internal","HISENSE",49.5003937007874,"48 inch"
"HISENSE","50Q6NNZ","Australia,New Zealand","China",125.731,6754.867344,"LCD (LED)","0.34",55.49,227,"Approved","Single product class","Available",6,6.023006759011338,"Internal","HISENSE",49.5003937007874,"48 inch"
"HISENSE","55Q6NAU","Australia,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.26",59.97,239,"Approved","Single product class","Available",6,6.601297491442197,"Internal","HISENSE",54.63897637795275,"50 inch"
"HISENSE","55Q6NNZ","Australia,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.26",59.97,239,"Approved","Single product class","Available",6,6.601297491442197,"Internal","HISENSE",54.63897637795275,"50 inch"
"HISENSE","65Q6NAU","Australia,New Zealand","China",163.896,11478.122496000002,"LCD (LED)","0.3",90.42,369,"Approved","Single product class","Available",6,6.045013280653004,"Internal","HISENSE",64.5259842519685,"60 inch"
"HISENSE","65Q6NNZ","Australia,New Zealand","China",163.896,11478.122496000002,"LCD (LED)","0.3",90.42,369,"Approved","Single product class","Available",6,6.045013280653004,"Internal","HISENSE",64.5259842519685,"60 inch"
"HISENSE","75Q6NAU","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.26",120.56,489,"Approved","Single product class","Available",6,6.011546682493634,"Internal","HISENSE",74.54330708661418,"70+ inch"
"HISENSE","75Q6NNZ","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.26",120.56,489,"Approved","Single product class","Available",6,6.011546682493634,"Internal","HISENSE",74.54330708661418,"70+ inch"
"HISENSE","85Q6NAU","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.31",172.13,696,"Approved","Single product class","Available",5.5,5.515874271138391,"Internal","HISENSE",84.56023622047243,"70+ inch"
"HISENSE","85Q6NNZ","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.31",172.13,696,"Approved","Single product class","Available",5.5,5.515874271138391,"Internal","HISENSE",84.56023622047243,"70+ inch"
"SAMSUNG ELECTRONICS","QA65LST7DAW","Australia,Fiji,New Zealand","Mexico",163.897,11477.9975,"LCD (LED)","0.5",260,952,"Approved","Single product class","Available",1.5,1.7976189511715273,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65LST7DAS","Australia,Fiji,New Zealand","Mexico",163.897,11477.9975,"LCD (LED)","0.5",260,952,"Approved","Single product class","Available",1.5,1.7976189511715273,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA65LST7DA*","Australia,Fiji,New Zealand","Mexico",163.897,11477.9975,"LCD (LED)","0.5",260,952,"Approved","Single product class","Available",1.5,1.7976189511715273,"Internal","SAMSUNG ELECTRONICS",64.52637795275591,"60 inch"
"SAMSUNG ELECTRONICS","QA75LST7DAW","Australia,Fiji,New Zealand","Mexico",189.338,15318.8066,"LCD (LED)","0.5",322,1178,"Approved","Single product class","Available",2,2.071514167786689,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75LST7DAS","Australia,Fiji,New Zealand","Mexico",189.338,15318.8066,"LCD (LED)","0.5",322,1178,"Approved","Single product class","Available",2,2.071514167786689,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"SAMSUNG ELECTRONICS","QA75LST7DA*","Australia,Fiji,New Zealand","Mexico",189.338,15318.8066,"LCD (LED)","0.5",322,1178,"Approved","Single product class","Available",2,2.071514167786689,"Internal","SAMSUNG ELECTRONICS",74.54251968503937,"70+ inch"
"AIWA","AWC320G","Australia","China",80.054,2736.1600000000003,"LCD (LED)","0.4",28.6,116,"Approved","Single product class","Available",5.5,5.56096171620154,"EPS","AIWA",31.517322834645668,"32 inch"
"Kogan","KAOD55X98JSTA","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAOD55X98JSTB","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAOD55X98JSTC","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAOD55X98JSTD","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAOD55X98JSTE","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAOD55X98JST*","Australia,Fiji,New Zealand","China",138.783,8230.118400000001,"OLED","0.35",88.3,378,"Approved","Single product class","Available",4.5,4.546877182237033,"Internal","KOGAN",54.63897637795275,"50 inch"
"Sylvox","KT16K0KOGA","Australia,Fiji,New Zealand","China",39.487,666.259344,"LCD (LED)","-",14.7,56,"Approved","Single product class","Available",4.5,4.692023881003697,"EPS","SYLVOX",15.546062992125984,"24 inch"
"TCL","85C745 Pro","Australia,Fiji,New Zealand","China",214.783,19712.16,"LCD (LED)","0.381",160.8,750,"Approved","Single product class","Available",5,5.181006667948202,"Internal","TCL",84.56023622047243,"70+ inch"
"KOGAN","KALED19PRIZE","Australia,Fiji,New Zealand","China",47.013,944.1791999999999,"LCD","0.234284",15.8718,62,"Approved","Single product class","Available",5,5.065515602883841,"Internal","KOGAN",18.509055118110236,"24 inch"
"HISENSE","43Q6N series","Australia,New Zealand","China",107.95,4977.889999999999,"LCD (LED)","0.24",55.02,229,"Approved","Single product class","Available",4.5,4.7635216887896465,"Internal","HISENSE",42.5,"40 inch"
"HISENSE","50Q6N series","Australia,New Zealand","China",125.731,6754.867344,"LCD (LED)","0.34",55.49,227,"Approved","Single product class","Available",6,6.023006759011338,"Internal","HISENSE",49.5003937007874,"48 inch"
"HISENSE","65Q6N series","Australia,New Zealand","China",163.896,11478.122496000002,"LCD (LED)","0.3",90.42,369,"Approved","Single product class","Available",6,6.045013280653004,"Internal","HISENSE",64.5259842519685,"60 inch"
"HISENSE","75Q6N series","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.26",120.56,489,"Approved","Single product class","Available",6,6.011546682493634,"Internal","HISENSE",74.54330708661418,"70+ inch"
"HISENSE","85Q6N series","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.31",172.13,696,"Approved","Single product class","Available",5.5,5.515874271138391,"Internal","HISENSE",84.56023622047243,"70+ inch"
"TOSHIBA","55Z870NP","Australia,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.31",106.46,426,"Approved","Single product class","Available",4,4.0111451391386845,"Internal","TOSHIBA",54.63897637795275,"50 inch"
"TOSHIBA","65Z870NP","Australia,New Zealand","China",163.896,11478.122496000002,"LCD (LED)","0.33",157.4,639,"Approved","Single product class","Available",3.5,3.584230492609061,"Internal","TOSHIBA",64.5259842519685,"60 inch"
"TOSHIBA","75Z870NP","Australia,New Zealand","China",189.34,15318.517823999999,"LCD (LED)","0.3",169.46,683,"Approved","Single product class","Available",4.5,4.514159157162802,"Internal","TOSHIBA",74.54330708661418,"70+ inch"
"TOSHIBA","85Z870NP","Australia,New Zealand","China",214.783,19712.16,"LCD (LED)","0.32",236.68,969,"Approved","Single product class","Available",4,4.032905349977934,"Internal","TOSHIBA",84.56023622047243,"70+ inch"
"TOSHIBA","100Z670NP","Australia,New Zealand","China",252.784,27304.2576,"LCD (LED)","0.31",264.81,1070,"Approved","Single product class","Available",5,5.005696950959268,"Internal","TOSHIBA",99.52125984251968,"70+ inch"
"BAUHN","ATV70UHDW-0624","Australia","China",176.555,13319.8528,"LCD (LED)","-",109.038,400,"Approved","Single product class","Available",6,6.314624076977698,"Internal","BAUHN",69.50984251968504,"70+ inch"
"HISENSE","55Q6N series","Australia,New Zealand","China",138.783,8230.118400000001,"LCD (LED)","0.26",59.97,239,"Approved","Single product class","Available",6,6.601297491442197,"Internal","HISENSE",54.63897637795275,"50 inch"
"BLAUPUNKT","BP850WOSQ","Australia,Fiji,New Zealand","China",214.783,19712.16,"LCD","0.36",257.2,980,"Approved","Single product class","Available",3.5,3.9823192599593313,"Internal","BLAUPUNKT",84.56023622047243,"70+ inch"
"KOGAN","KALED55U94VA","Australia,Fiji,New Zealand","China",138.711,8221.2,"LCD (LED)","-",73.6,375,"Approved","Single product class","Available",4.5,4.578108283365271,"Internal","KOGAN",54.61062992125985,"50 inch"
"KOGAN","KALED55U94VB","Australia,Fiji,New Zealand","China",138.711,8221.2,"LCD (LED)","-",73.6,375,"Approved","Single product class","Available",4.5,4.578108283365271,"Internal","KOGAN",54.61062992125985,"50 inch"
"KOGAN","KALED55U94VC","Australia,Fiji,New Zealand","China",138.711,8221.2,"LCD (LED)","-",73.6,375,"Approved","Single product class","Available",4.5,4.578108283365271,"Internal","KOGAN",54.61062992125985,"50 inch"
"KOGAN","KALED55U94V Series","Australia,Fiji,New Zealand","China",138.711,8221.2,"LCD (LED)","-",73.6,375,"Approved","Single product class","Available",4.5,4.578108283365271,"Internal","KOGAN",54.61062992125985,"50 inch"
"SVISION","SVU50WOS","Australia,Fiji,New Zealand","China",125.731,6754.867344,"LCD","-",85.767,315,"Approved","Single product class","Available",4.5,4.554792152697652,"Internal","SVISION",49.5003937007874,"48 inch"
"BLAUPUNKT","BP85WOS2","Australia,Fiji,New Zealand","China",214.696,19701.629999999997,"LCD (LED)","0.3",197.27,722,"Approved","Single product class","Available",5,5.349203658000996,"Internal","BLAUPUNKT",84.5259842519685,"70+ inch"
"Kogan","KALED55T96QA","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KALED55T96QB","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KALED55T96QC","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAQL55T96QA","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAQL55T96QB","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KAQL55T96QC","Australia,Fiji,New Zealand","China,Vietnam",138.783,8230.118400000001,"LCD (LED)","-",115,425,"Approved","Single product class","Available",4,4.02167727117258,"Internal","KOGAN",54.63897637795275,"50 inch"
"Kogan","KALED32T96QA","Australia,Fiji,New Zealand","China,Vietnam",80.147,2743.6604655999995,"LCD (LED)","-",35.2,145,"Approved","Single product class","Available",4.5,4.570732207347719,"Internal","KOGAN",31.55393700787402,"32 inch"
"Kogan","KALED32T96QB","Australia,Fiji,New Zealand","China,Vietnam",80.147,2743.6604655999995,"LCD (LED)","-",35.2,145,"Approved","Single product class","Available",4.5,4.570732207347719,"Internal","KOGAN",31.55393700787402,"32 inch"
"Kogan","KALED32T96QC","Australia,Fiji,New Zealand","China,Vietnam",80.147,2743.6604655999995,"LCD (LED)","-",35.2,145,"Approved","Single product class","Available",4.5,4.570732207347719,"Internal","KOGAN",31.55393700787402,"32 inch"
"Kogan","KALED32T96QD","Australia,Fiji,New Zealand","China,Vietnam",80.147,2743.6604655999995,"LCD (LED)","-",35.2,145,"Approved","Single product class","Available",4.5,4.570732207347719,"Internal","KOGAN",31.55393700787402,"32 inch"
"Kogan","KALED50T96QA","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KALED50T96QB","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KALED50T96QC","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KAQL50T96QA","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KAQL50T96QB","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KAQL50T96QC","Australia,Fiji,New Zealand","China,Vietnam",125.731,6754.867344,"LCD (LED)","-",99.42,395,"Approved","Single product class","Available",3.5,3.540587956597824,"Internal","KOGAN",49.5003937007874,"48 inch"
"Kogan","KALED65T96QA","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KALED65T96QB","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KALED65T96QC","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KAQL65T96QA","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KAQL65T96QB","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KAQL65T96QC","Australia,Fiji,New Zealand","China,Vietnam",163.896,11478.122496000002,"LCD (LED)","-",147.44,580,"Approved","Single product class","Available",4,4.018374120182047,"Internal","KOGAN",64.5259842519685,"60 inch"
"Kogan","KALED75T96QA","Australia,Fiji,New Zealand","China,Vietnam",189.34,15318.517823999999,"LCD (LED)","-",180,680,"Approved","Single product class","Available",4.5,4.533886643683078,"Internal","KOGAN",74.54330708661418,"70+ inch"
